mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ,sentiment,neg_prob,neu_prob,pos_prob
4884986568903523,2023-03-30 13:43,-凡心所向-,https://weibo.com/6055489426?refer_flag=1001030103_,不得不感叹New bing解读文献功能太强大了！ ​,iPhone客户端,,,,https://weibo.com/6055489426/MzET6Bmdd,0,1,1,没有认证,positive,0.1179235503077507,0.18943552672863007,0.6926409602165222
4884978854266329,2023-03-30 13:13,Sunbelife,https://weibo.com/1675423275?refer_flag=1001030103_,发现个 New Bing 的桌面客户端。可以省得装 Edge 浏览器了，用起来更方便一些。特色如下：1、无需安装 Edge 浏览器。2、全功能，和 Edge 浏览器上的体验一样。3、可以导出聊天记录到 PNG、Markdown、PDF.4、国人开发的，支持 Linux/macOS/Win 三个系统，开源。下载：github.com/dice2o/BingGPT/releases ,微博网页版,,,https://wx3.sinaimg.cn/orj360/63dcee2bgy1hchpaof5jrj216s0z4dnj.jpg https://wx3.sinaimg.cn/orj360/63dcee2bgy1hchpan966fj22lg27enpd.jpg https://wx2.sinaimg.cn/orj360/63dcee2bgy1hchpalz45wj21g61honpd.jpg https://wx2.sinaimg.cn/orj360/63dcee2bgy1hchpdeda64j2100134h0p.jpg,https://weibo.com/1675423275/MzEGFhTRL,506,110,659,红V认证,positive,0.0891546905040741,0.4522911310195923,0.458554208278656
4884975637499345,2023-03-30 13:00,kaibai_cbc,https://weibo.com/3170927783?refer_flag=1001030103_,一本正经地胡说八道感觉要等到GPT-4并且接入互联网的插件真正开放后才会好一点——我本来是这么想的，然后去调戏了下接入了互联网并且使用了4的new bing …… ​,微博网页版,,,https://wx2.sinaimg.cn/orj360/bd0084a7gy1hchsdhu9fsj21900r0k0h.jpg https://wx4.sinaimg.cn/orj360/bd0084a7gy1hchsg90p26j214e0sqwub.jpg https://wx4.sinaimg.cn/orj360/bd0084a7gy1hchssb5uuaj21rk0t4kdo.jpg,https://weibo.com/3170927783/MzEBtvsVb,0,0,0,没有认证,positive,0.32714933156967163,0.3298730254173279,0.3429776728153229
4884974945699799,2023-03-30 12:57,流萤四月,https://weibo.com/7401267331?refer_flag=1001030103_,即使有new bing的帮助、我的cover letter写作仍然。。。已放弃。。。 ​,iPhone客户端,,,,https://weibo.com/7401267331/MzEAmnUMf,0,0,0,没有认证,negative,0.6937530040740967,0.2321818321943283,0.07406514137983322
4884963235204250,2023-03-30 12:10,William泗,https://weibo.com/5225510465?refer_flag=1001030103_,用上new bing了 ​,iPhone 13,,,,https://weibo.com/5225510465/MzEhtlPRw,0,0,2,没有认证,neutral,0.15440534055233002,0.6130083203315735,0.23258629441261292
4884958755163197,2023-03-30 11:53,深圳ZKH,https://weibo.com/1957186670?refer_flag=1001030103_,对抽象的理解- 抽象是一种思维方式，它可以把具体的事物或现象归纳为一般的概念或规律，从而简化和提高认识水平。- 抽象也是一种创造力，它可以把不同的事物或现象联系起来，从而发现新的意义和价值。- 抽象还是一种艺术，它可以把复杂的事物或现象用简单的形式或符号表达出来，从而增加美感和魅力。- 抽象的例子有很多，比如：  - 数字是对数量的抽象，它可以用来表示各种大小和比例。  - 符号是对语言的抽象，它可以用来传递各种信息和情感。  - 几何图形是对空间的抽象，它可以用来描述各种形状和位置。  - 音乐是对声音的抽象，它可以用来表达各种情绪和氛围。  - 色彩是对光线的抽象，它可以用来创造各种视觉效果和气氛。- 抽象的理解需要一定的智力和想象力，它可以帮助我们拓展视野和提升境界。但是，抽象也有一定的局限性，它不能完全代替具体的事物或现象，也不能忽视个体的差异和特征。因此，我们在使用抽象时，要注意保持平衡和适度，既要有概括和创新的能力，又要有分析和验证的能力。来自于new bing “古怪”“创意”“长”的问题生成。文字工作者不颤抖是不可能的😂 ,微博 HTML5 版,,,,https://weibo.com/1957186670/MzEaflFbn,7,1,11,没有认证,neutral,0.22453080117702484,0.558559000492096,0.21691009402275085
4884956960262082,2023-03-30 11:46,ZOL中关村在线,https://weibo.com/1747383115?refer_flag=1001030103_,"【New Bing 已开始引用广告内容，微软将在 Bing Chat 中加入广告】3月30日消息，微软在一则博客中表达了利用 new Bing 为内容出版商带来商业价值的愿望。微软已经与广告客户合作，探索在 Bing Chat 中加入广告，这些探索经验将应用到与“内容出版商”的合作当中。微软表示，必应的日活跃用户超过 1 亿人。New Bing 预览版带来的数百万用户中，有三分之一是第一次使用必应，这为出版商创造了新的机会。我们希望在这个新的搜索世界里为出版商带来更多的流量，并增加出版商的收入。微软表示，我们试图通过聊天和回答等新功能带来更多的流量，同时也在这些新媒体中开拓广告的未来，并希望以合作的方式与行业合作，继续促进一个健康的生态系统。微软认为，首先是出版商创造了优秀的内容，人们的兴趣和内容消费创造了流量，广告商从而能够与受众高质量接触。搜索引擎在帮助人们找到他们想要的内容方面发挥了作用，New Bing 以独特的方式为出版商带来了流量，包括在聊天答案的正文中引用链接来源，以及在聊天结果下方通过 ""了解更多 ""链接到其他来源。微软表示，已经与一些合作伙伴探索各种想法：一个扩展的悬停体验，将鼠标悬停在一个出版商的链接上，将显示该出版商的更多链接，为用户提供更多的参与方式，并为出版商的网站带来更多流量。对于 Microsoft Start 合作伙伴，在聊天回答旁边放置 Microsoft Start 许可内容的标题，有助于推动更多用户参与 Microsoft Start 上的内容，我们与合作伙伴分享广告收入。我们还在探索在聊天体验中放置广告，与那些内容对聊天回复有贡献的合作伙伴分享广告收入。 ",微博网页版,,,https://wx4.sinaimg.cn/thumb150/001UfQaDgy1hchqeb52x7j60hs0a043x02.jpg https://wx4.sinaimg.cn/thumb150/001UfQaDgy1hchqedw8z1j60hs06xdix02.jpg,https://weibo.com/1747383115/MzE7m16b8,0,0,2,蓝V认证,neutral,0.16270992159843445,0.593138575553894,0.2441515177488327
4884943069517067,2023-03-30 10:50,格兰芬多第一话痨77,https://weibo.com/5454413985?refer_flag=1001030103_,我丢啊啊啊啊啊啊啊啊啊new bing好牛 案例分析题有着落了啊啊啊啊啊啊啊 ​,紫禁城的紫iPhone 14,,,,https://weibo.com/5454413985/MzDKWDVP5,0,0,0,没有认证,positive,0.3115854859352112,0.24019238352775574,0.4482221305370331
4884930289734542,2023-03-30 10:00,昆仑润滑,https://weibo.com/2878984833?refer_flag=1001030103_,关于油价……#文心一言# 、#ChatGPT# 、#New Bing#最新预测来了！戳链接看详情O油价下调？文心一言、ChatGPT、New Bing最新预测……至于油价到底如何变化欢迎关注 官方微信公众号、官方微博油宝会为您提供最新油价资讯哦！ ​ 来源 ​,微博网页版,,,https://wx4.sinaimg.cn/orj360/ab99d281ly1hcggvkqmxwg206o06otb4.jpg,https://weibo.com/2878984833/MzDqkEQoK,343,346,359,蓝V认证,neutral,0.10495485365390778,0.7527907490730286,0.14225439727306366
4884928883332856,2023-03-30 09:54,村里煎个蛋,https://weibo.com/6473987891?refer_flag=1001030103_,自从用上新必应，再也不用烦恼各种链接不上chatgpt，而且new bing上的是最新的gpt4模型，可以联网。不过有一点比较无语，可以联网的chatgpt，你用中文提问，大多会参考知乎、微博这些中文平台，做一个整合归纳，但感觉和AI并不沾边，不够生动，或者说微软bing把它的拟人化给限制了。 ​,微博网页版,,,,https://weibo.com/6473987891/MzDo4dZ1K,1,0,0,没有认证,negative,0.47171300649642944,0.3781614899635315,0.15012559294700623
4884928586844610,2023-03-30 09:53,more_sci_accepted,https://weibo.com/3773686430?refer_flag=1001030103_,new bing搭配chatGPT简直科研利器！ ​,微博网页版,,,,https://weibo.com/3773686430/MzDnAsIAW,0,0,0,没有认证,positive,0.12640663981437683,0.2710202932357788,0.6025729775428772
4884926078387774,2023-03-30 09:43,南国姚金玲,https://weibo.com/6318172818?refer_flag=1001030103_,我对简中不能使用Chat GPT和new bing有强烈的恨意 ​​​,荣耀30 Pro 5G,,,,https://weibo.com/6318172818/MzDjxzc2G,0,0,0,没有认证,negative,0.9102044701576233,0.07081209868192673,0.01898341439664364
4884925641395096,2023-03-30 09:41,Vingt_un,https://weibo.com/6615185385?refer_flag=1001030103_,ChatGPT 4.0比new bing聪明啊，果然还是要花钱！ ​,iPhone客户端,,,,https://weibo.com/6615185385/MzDiQ5QVy,0,0,0,没有认证,positive,0.26623329520225525,0.33344754576683044,0.40031924843788147
4884900120104459,2023-03-30 08:00,RED九尾狐,https://weibo.com/2742991957?refer_flag=1001030103_,"#m 的新闻日记# GPT-4横空出世，Google 跌落神坛？Microsoft began a beta launch of a version of its search engine, Bing, in the form of an A.I. chat bot, powered by GPT-4. Instead of directing users to external sites, the new Bing can simply generate its own answers to any query.Google considers the tool to be an existential threat to its core business.微软发布了测试版新版Bing搜索引擎，搭载了GPT-4内核的人工智能聊天机器人，新的必应Bing搜索引擎无需将用户引导至外部站点，而是为任何搜索请求直接生成自己的答案。谷歌认为这一工具对其核心业务构成了生存威胁。一航物流全球端到端、门到门、国际供应链，国际物流，进口、出口、空运、海运、铁运、陆运、多式联运、仓储分拨、通关制单等业务,业务欢迎详询 #top-t global 国际供应链服务# : www.topt-intl.com#国际物流# TOP-T GLOBAL End to End，Door to Door，Global Supply Chain，Global Logisitics，Import，Export，Air，Sea，Rail，Haulage，Multi-Modal Transportation，Warehouse and Distribution，Custom Declaration and Clearance，Paperworks service. Ask for more ：www.topt-intl.com ",iPad Pro,,,https://wx2.sinaimg.cn/orj360/a37ebc55ly1hchk4wc6v9j20d607ewes.jpg,https://weibo.com/2742991957/MzCDG0raP,0,0,0,没有认证,neutral,0.2104734182357788,0.6121931672096252,0.17733339965343475
4884839596294189,2023-03-30 03:59,小葱蘸酱太香啦,https://weibo.com/7275420593?refer_flag=1001030103_,明天姐一定要用上  new bing ​,iPhone客户端,,,,https://weibo.com/7275420593/MzB43qppb,0,1,0,没有认证,neutral,0.1738707274198532,0.4565013349056244,0.3696279525756836
4884805374969344,2023-03-30 01:43,苏四打,https://weibo.com/2033937617?refer_flag=1001030103_,深夜回忆起一年多前，自己作为新人时期的惶恐，从上一份工作的偏视频内容产出的工作，到效果广告里半数据分析半商务，对tracking/ctit/手机应用的黑科技一无所知，听完培训在半知半懂中上手…工作内容完全不相关，边挣扎边学习，从new bing到capable期待今年自己的小事业也步入正轨，再跳一个赛道，吸收新东西，推倒，重来 ,iPhone客户端,,,,https://weibo.com/2033937617/MzAaRkQKI,0,0,4,没有认证,negative,0.5637069344520569,0.2752581834793091,0.16103492677211761
4884795983135122,2023-03-30 01:06,昼是太阳的暖Y夜是月亮的蓝,https://weibo.com/3732012862?refer_flag=1001030103_,记录第一次和人工智能AI一起制定旅行计划的完整过程New bing还是很听话的逻辑顺序不错就是细节部分我觉得个人直接去修改应该会更快一些。AI在后面的作用就是一个陪伴吧～ ​,Sa娇的快乐星球永久居民,,,https://wx4.sinaimg.cn/orj360/de71ff3ely1hch86g06caj209z0hmagd.jpg https://wx4.sinaimg.cn/orj360/de71ff3ely1hch86ggqr1j20ad0fjtez.jpg https://wx4.sinaimg.cn/orj360/de71ff3ely1hch86gsalpj20a40coq7n.jpg https://wx1.sinaimg.cn/orj360/de71ff3ely1hch86h7naij209w0he7b0.jpg https://wx4.sinaimg.cn/orj360/de71ff3ely1hch86hhy9oj20af0aiad0.jpg https://wx4.sinaimg.cn/orj360/de71ff3ely1hch86hvm9uj20ad0ftn34.jpg https://wx1.sinaimg.cn/orj360/de71ff3ely1hch86ien87j209t0h8n4h.jpg https://wx1.sinaimg.cn/orj360/de71ff3ely1hch86iqpqtj20a20efwkt.jpg https://wx1.sinaimg.cn/orj360/de71ff3ely1hch86j84waj20ad0fjtfu.jpg,https://weibo.com/3732012862/MzzVId9Au,0,6,5,没有认证,positive,0.1713225394487381,0.351448655128479,0.4772288203239441
4884767168267973,2023-03-29 23:11,BLACKLANY,https://weibo.com/2374826684?refer_flag=1001030103_,发现很多想要搜的问题用chatgpt. 或者NEW BING都能立刻且很方便搜索出结果.  未来搜索引擎感觉真的会慢慢淡出一样。 ​,iPhone客户端,,,,https://weibo.com/2374826684/MzzbeyGSp,0,0,3,黄V认证,neutral,0.2695166766643524,0.40976446866989136,0.32071882486343384
4884767096703525,2023-03-29 23:11,温柔要怎么抵挡,https://weibo.com/5853861581?refer_flag=1001030103_,"#chatgpt# 临睡前我用New Bing的chat功能让chatGPT给我讲个睡前故事，并且要求“不恐怖”。第一段还挺正常，小猫小狗在农场生活什么的。第二段小狗去河里游泳，觉得小猫不下水很奇怪，就用牙咬住小猫的脖子把它拖进水里了（我：？）。小猫快要窒息又被呛水，很恨小狗，觉得小狗想害死自己（我：？？）。农夫回来看到这一幕就把猫救下来然后痛骂小狗（我：？？？）我看到这里的时候，chatGPT突然清空了所有的故事内容，以一句""My mistake, I can't give a response to that right now. Let's try a different topic.""结束。我都不困了真的，立马把讲睡前故事指令又发了一遍，居然还是相同的开头，但是游泳那一部分有更新，这次小狗看到小猫害怕就把它拉上岸了，但是小猫生气了，再后来小狗道歉，猫狗和好。发现错误立即纠正，就，还挺强的。（微博你是懂chatGPT的睡前故事的） ",HUAWEI Mate 30 5G,,,https://wx2.sinaimg.cn/orj360/006oacOhly1hch4ri94mij30qo0wun1h.jpg,https://weibo.com/5853861581/Mzzb7s7Tn,0,1,0,没有认证,negative,0.5096753239631653,0.31577005982398987,0.17455455660820007
4884762596217569,2023-03-29 22:53,偏执的平泽唯,https://weibo.com/6633971317?refer_flag=1001030103_,airport is under maintenance...没有 new bing 我已经无法思考了 ​,微博网页版,,,,https://weibo.com/6633971317/Mzz3Rq5tn,0,0,0,没有认证,negative,0.8808048367500305,0.10479088872671127,0.01440429873764515
4884760394991085,2023-03-29 22:44,科技圈小妍,https://weibo.com/5581005712?refer_flag=1001030103_,微软近日发布了 Beta 版 SwiftKey 输入法应用，最值得关注的改进就是可以和必应（New Bing）聊天了。不过感觉性能上不如new bing本体聪明呢？ ​​​,,,,https://wx4.sinaimg.cn/thumb150/0065Hkxagy1hdedej3x7wj30j608ojrr.jpg https://wx1.sinaimg.cn/thumb150/0065Hkxagy1hdedejjn6lj30j60j7402.jpg https://wx3.sinaimg.cn/thumb150/0065Hkxagy1hdedejysp0j30j60w5myl.jpg,https://weibo.com/5581005712/Mzz0jkWpn,1027,728,2651,没有认证,positive,0.09306525439023972,0.35031643509864807,0.5566182732582092
4884760104801858,2023-03-29 22:43,与君识_e_may,https://weibo.com/6321309154?refer_flag=1001030103_,哇，开心1、…………2、…………3、…………（就是New bing 怎么还不回我email啊） ​,HUAWEI Mate 30,,,https://wx1.sinaimg.cn/thumb150/006TNzhgly1hch4242d24g30g6093795.jpg https://wx2.sinaimg.cn/thumb150/006TNzhgly1hch424euhxg30g6093aiy.jpg https://wx2.sinaimg.cn/orj360/006TNzhgly1hch424py2nj30qo0k8ad1.jpg https://wx2.sinaimg.cn/orj360/006TNzhgly1hch425flafj31hc1hcb29.jpg,https://weibo.com/6321309154/MzyZQk9bk,0,0,2,没有认证,positive,0.1508520394563675,0.25525012612342834,0.593897819519043
4884753432187851,2023-03-29 22:17,水明月-佺,https://weibo.com/1798729511?refer_flag=1001030103_,不会的，问AI，有惊喜一开始找了一堆英文论文都没什么头绪，直到我问了new bing，直切要点并甩了一篇中文论文给我 ​,iPhone客户端,,,https://wx4.sinaimg.cn/orj360/6b366f27ly1hch2xnzxbbj21eq0kpe1c.jpg,https://weibo.com/1798729511/MzyP59b9V,0,2,0,没有认证,neutral,0.3776066303253174,0.38528478145599365,0.23710860311985016
4884750164562296,2023-03-29 22:04,圆周率等于31415926,https://weibo.com/7764421073?refer_flag=1001030103_,刚让new bing帮我写了几段SQL，感觉明天可以考虑去开掉几个SQL boy了 ​,iPhone客户端,,,,https://weibo.com/7764421073/MzyJOj8Rq,31,14,48,没有认证,positive,0.156366765499115,0.42098715901374817,0.42264604568481445
4884745949549840,2023-03-29 21:47,火热的心123,https://weibo.com/2107352152?refer_flag=1001030103_,当你和new bing聊天时，祂总能提出非常刁钻的问题，当祂认同你的回答时，会附和你的回答，但是当祂反对时，会使劲的怼你，整个对话过程不是像吵架就是在像吵架的路上。当然你答的内容非常符合祂的价值观时，祂也会不吝赞美之词。相比较之下GPT-4好像不怎么提问题，也不怎么怼人，赞美之词也不是那么热烈。不知怎么的，我总有这样的感觉。 ,Redmi K60,,,,https://weibo.com/2107352152/MzyD0E4lG,0,0,0,没有认证,negative,0.3816007077693939,0.3695080280303955,0.2488912045955658
4884744669495598,2023-03-29 21:42,关山难岳-,https://weibo.com/6637014213?refer_flag=1001030103_,chatgpt和new bing 太蠢了，根本没办法做我这个领域的科研，材料之类的类似“炒菜”的研究倒完全可以替代。 ​,微博轻享版,,,,https://weibo.com/6637014213/MzyAWDQeO,0,0,1,没有认证,negative,0.7768319845199585,0.14820322394371033,0.07496480643749237
4884744158842986,2023-03-29 21:40,北有弦音_,https://weibo.com/2156239455?refer_flag=1001030103_,我：你说得不对chatgpt：是的，你说得没错我：是你错了吗？new bing：我没有错 ​,HUAWEI P50,,,,https://weibo.com/2156239455/MzyA7B6sO,0,1,0,没有认证,neutral,0.3906744718551636,0.4372985064983368,0.1720271110534668
4884740274127290,2023-03-29 21:24,Mango搅冰,https://weibo.com/1646874693?refer_flag=1001030103_,让new bing找视频它在bilibili上搜了一通，然后告诉我没有早知道这样我是何苦呢，还要写个祈使句 ​,微博轻享版,,,,https://weibo.com/1646874693/MzytRhjHc,0,0,0,没有认证,negative,0.6825888156890869,0.2143879383802414,0.1030232235789299
4884739833991145,2023-03-29 21:23,重生之越不过莫比乌斯的宇宙,https://weibo.com/7780578467?refer_flag=1001030103_,令我想不到的是，最近逼迫我好好学习英语的不是晦涩难懂的外文论文不是遇到了外国友人不是凉竞只有外国解说而是，这个New Bing，如果用中文给他提问，他就只会给我找点百度的东西敷衍我！！ ​,微博网页版,,,https://wx2.sinaimg.cn/orj360/008uyvT5ly1hch1nxhb4cj30s70hognk.jpg,https://weibo.com/7780578467/Mzyt9gKhj,0,0,2,没有认证,negative,0.6203113198280334,0.241143137216568,0.13854552805423737
4884739779465579,2023-03-29 21:23,无根之草jackson,https://weibo.com/3202789311?refer_flag=1001030103_,New bing plus article equals automatic . 2西安·西安交通大学(创新港校区) ​,小米10S,http://t.cn/A6AQDvZY,西安·西安交通大学(创新港校区),https://wx4.sinaimg.cn/orj360/bee6afbfly1hch1oce28vj234o1g0qv5.jpg,https://weibo.com/3202789311/Mzyt3DIqD,0,0,0,没有认证,neutral,0.10492116957902908,0.777672290802002,0.11740656197071075
4884737750206852,2023-03-29 21:14,涂青_ylhhhh,https://weibo.com/6330443324?refer_flag=1001030103_,某乎看到一些测试和new bing的对话，细思极恐……难怪大佬们在联名搞暂停训练…… ​,Xiaomi 12X,,,,https://weibo.com/6330443324/MzypN0ROk,0,0,0,没有认证,negative,0.7167070508003235,0.2084265500307083,0.07486645877361298
4884735249613279,2023-03-29 21:05,葛东生,https://weibo.com/1699274277?refer_flag=1001030103_,想玩ChatGPT或者各种AI的，来加CatAI星球，有认识的几个大佬开发在里面折腾各种玩法。比如ChatGPT，New Bing，盘古，Bard等等，绘图的DALL·E，Midjourney，Stable Diffusion等等。你最好有电脑，手机端还不够丰富，想做下面这种图或者动漫最好的还是电脑。一定要私我拿优惠券。 ​,微博网页版,,,https://wx3.sinaimg.cn/orj360/6548de25ly1hcgwg589yuj20e80lcwph.jpg https://wx3.sinaimg.cn/thumb150/6548de25ly1hch53oc1mqj20lc0sgaii.jpg https://wx4.sinaimg.cn/thumb150/6548de25ly1hch53onth1j211i1ec13q.jpg,https://weibo.com/1699274277/MzylKEkQT,1,6,11,黄V认证,neutral,0.20040597021579742,0.5049511194229126,0.2946428954601288
4884734779594266,2023-03-29 21:03,少年日志丶,https://weibo.com/5710960933?refer_flag=1001030103_,New bing太蠢了，以及Chatgpt有点可爱 ​,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/006euBP7gy1hch15fxaa4j31hc0u04g6.jpg https://wx1.sinaimg.cn/orj360/006euBP7gy1hch15gigzbj31hc0u0k8u.jpg https://wx4.sinaimg.cn/orj360/006euBP7gy1hch15h3xblj30u01hc7cu.jpg,https://weibo.com/5710960933/MzykZEfUe,0,0,0,没有认证,negative,0.5455768704414368,0.22947998344898224,0.224943146109581
4884732880359861,2023-03-29 20:55,Steed的围脖,https://weibo.com/1649586835?refer_flag=1001030103_,天文学家利用引力透镜效应，发现了宇宙中最大的黑洞之一！这个黑洞位于一个名叫Abell 1201的星系团的中心，质量高达327亿倍太阳质量，是理论上可能存在的最大黑洞。Abell 1201是一个由100多个星系组成的巨大集团，距离我们27亿光年。它的中心星系是一个椭圆星系，它的强大引力场可以弯曲后面星系的光线，让我们看到了一些奇妙的图像。在哈勃太空望远镜拍摄的照片中，我们可以看到一个背景星系被扭曲成了两段亮弧，就像一个环绕着中心星系的眉毛。其中一段亮弧非常靠近星系核心，只有1000个秒差距（约3000光年）的距离。天文学家用数值模拟来重现这些图像，发现只有当中心黑洞的质量达到327亿倍太阳质量时，才能产生最符合观测的光线弯曲效果。这是一个令人震惊和兴奋的发现，也是对爱因斯坦广义相对论的一个验证。文案：new bing；视频来源：英国杜伦大学 LSteed的围脖的微博视频 ,微博视频号,,,,https://weibo.com/1649586835/MzyhW1vCd,103,26,211,红V认证,neutral,0.23348112404346466,0.5523543953895569,0.21416454017162323
4884730200195485,2023-03-29 20:44,橘子瓣本瓣,https://weibo.com/5496145078?refer_flag=1001030103_,new bing没有正确的指出违背了第四条但是似乎意识到了多米诺骨牌和自然数的后继的概念有联系还是很厉害的 ​,微博极速版,,,https://wx3.sinaimg.cn/orj360/005ZXgpgly1hch0mg6mtyj30u01hcdpc.jpg https://wx1.sinaimg.cn/orj360/005ZXgpgly1hch0mgy0eoj30u01hcajd.jpg https://wx4.sinaimg.cn/orj360/005ZXgpgly1hch0mhuxr1j30u01hcdov.jpg https://wx2.sinaimg.cn/thumb150/005ZXgpgly1hch0miqabmj30u01hcwpd.jpg https://wx4.sinaimg.cn/thumb150/005ZXgpgly1hch0mjwe6ij30u01hcgvq.jpg,https://weibo.com/5496145078/MzydC0OQZ,0,2,0,没有认证,neutral,0.3324962556362152,0.4326176345348358,0.23488609492778778
4884729465407273,2023-03-29 20:42,火热的心123,https://weibo.com/2107352152?refer_flag=1001030103_,还是觉得new bing更像人类，有脾气，人格多样化。GPT4聊过一两次好像一遇到不懂的内容就自我承认是个语言大模型。胆子好像比new bing小很多。 ​,Redmi K60,,,,https://weibo.com/2107352152/MzycqmGG5,0,0,1,没有认证,negative,0.4398074746131897,0.3223372995853424,0.23785531520843506
4884728563637680,2023-03-29 20:38,LornaMo的Miao,https://weibo.com/5292514184?refer_flag=1001030103_,今天搞了n个chatgpt接口的小插件没几个够智能的 chatgpt又死活登不上 new bing感觉也有点笨 麻了 ​,HUAWEI P50 Pro,,,,https://weibo.com/5292514184/MzyaYfgkg,0,0,3,没有认证,negative,0.7863881587982178,0.1497507095336914,0.06386107206344604
4884726055702808,2023-03-29 20:28,我才是锋利枪,https://weibo.com/1668892911?refer_flag=1001030103_,ChatGPT自从横空出世之后，展现出其强大的能力，GPT-4的发布，又将能力提升了一大截，在很多的指标上，已经达到甚至超越了人类的水平GPT的火热，催生了很多的应用，以及玩法，这些玩法无一不是在把过去的NLP应用和范式按在地上摩擦，包括copilot，new bing，新的officeopenai在3月21日发一份论文，《GPTs are GPTs：An Early Look at the Labor Market Impact Potential of Large Language Models》，研究大模型对于就业市场的影响，虽然有宣传的成分，但研究结果表明，大约 80% 的美国劳动力至少有10%的工作任务会受到GPT的引入影响，而大约19%的员工可能会看到至少50%的工作任务受到影响。收到影响最大的，反而是以前所认为的那类高收入的难以替代的脑力劳动者，受影响最大的职业包括翻译工作者、作家、记者、数学家、财务工作者、区块链工程师等。然后前两天，高盛分析师发布研究报告：ChatGPT式的人工智能或影响3亿员工，或致全球3亿人“丢饭碗” 同时微软发布了一篇研究《Sparks of Artificial General Intelligence: Early experiments with GPT-4》，主要观点说GPT-4在想到多的能力上已经达到了人类的水平，已经可以视为通用人工智能（AGI）的早期水平--------这种人工智能的极速发展，让我产生了不小的恐慌，让我不时的从脑海中想到高中时候从《科幻世界》上看到的一篇短篇小说，很长一段时间，我对这篇小说具体内容的记忆是模糊的，只是记得知识注入，导致阶级分化，同时财富逐渐越来越集中，最后整个社会的财富集中在单个人的手里，产生了极大的社会问题然后前几天根据模糊的关键词，搜索了一下，才查到这是刘慈欣的短篇小说《赡养人类》，又重新读了一下，重新把记忆刷新了下其中有几个点，让我觉得非常震撼的，同时不得不深深的感叹大刘的脑洞之大，思维穿透力之深1、教育原本是促进阶层流动的机制，在技术大发展之后，缺最终导致了阶级固化2、阶级固化导致了人类的分层，最终都甚至难以称得上是同一物种类别3、教育的发展，靠知识的注入，注入的费用是极高的4、穷人与富人分割开来的第二条准则是：私有财产不可侵犯5、财富集中的过程：在我曾祖父的时代，第一地球60％的财富掌握在一千万人手中；在爷爷的时代，世界财富的80％掌握在一万人手中；在爸爸的时代，财富的90％掌握在四十二人手中。在我出生时，第一地球的资本主义达到了顶峰上的顶峰，创造了令人难以置信的资本奇迹；99％的世界财富掌握在一个人的手中！这个人被称做终产者。---------好像上面讲的GPT和大刘的这篇小说没有多大的关联，我想说的是，人工智能的进步与发展，带来技术和效率的提升，很多人会失业，同时掌握了这项技术的人，会因为技术使用更少的人，产生更大的财富，加速类似上面的财富集中的过程。产生类似的结果，造成社会的极端的两极分化。或许在不久的未来，脑机接口有了突破，知识的注入可能真的就实现了，那时候，能够注入知识的人，相当于自己就是个无所不知的的GPT，小说中的场景也就不远了。让我感到内心不安的还有人工智能的觉醒，感觉现在已经到了一个奇点，而这个点是碳基生命的巅峰，以及硅基生命的起源，想到了《黑客帝国》，《终结者》还有《鹰眼》(非漫威)这一切让我虽然身处AI这个行业之内，既为当前技术的进展感到兴奋，也为人类未来感到惶恐和迷茫。——-——————————图片是使用bing的文生图产生的图片，图片描述来源是刘慈欣《赡养人类》，小说中主角最满意的画家画作。原文的描述如下：占满整幅画面的是一片干裂的黄土地，从裂缝间伸出几枝干枯的植物，仿佛已经枯死了几个世纪，而在这个世界上，水也似乎从来就没有存在过。在这干旱的土地上，放着一个骷髅头，它也干得发白，表面布满裂纹，但从它的口洞和一个眼窝中，居然长出了两株活生生的绿色植物，它们青翠欲滴，与周围的酷早和死亡形成鲜明对比，其中一株植物的顶部，还开着一朵娇艳的小花。这个骷髅头的另一个眼窝中，有一只活着的眼睛，清澈的眸子瞪着天空，目光就像画家的眼睛一样，充满惊奇和迷惘。 ,iPhone客户端,,,https://wx1.sinaimg.cn/orj360/637948efgy1hch05fd3jjj20sg0sgjzz.jpg https://wx4.sinaimg.cn/orj360/637948efgy1hch05fh677j20wi28gayw.jpg,https://weibo.com/1668892911/Mzy6VnVyM,1,0,1,没有认证,neutral,0.2229793220758438,0.5671879053115845,0.20983275771141052
4884725371767255,2023-03-29 20:25,事多啤梨鸭梨山大,https://weibo.com/5637605972?refer_flag=1001030103_,无意中发现自己的账号不用申请就可以使用new bing。。但我来晚了，阉割麻了。。写笑话科幻小说处处都是逻辑错误，给了feedback也不改，聊没几个回合就得start over。。 ​,微博轻享版,,,,https://weibo.com/5637605972/Mzy5P7pK7,0,0,0,没有认证,negative,0.7071081399917603,0.19754695892333984,0.09534488618373871
